mal_id,title,type,episodes,members,genres_clean,source,air_year,air_season,airing_start_clean
3843,Ali Baba to 40-hiki no Touzoku,Movie,1.0,1223,"['Action', 'Fantasy']",-,1971,summer,1971-07-07
26081,Yasuji no Pornorama: Yacchimae!!,Movie,1.0,484,['Hentai'],-,1971,summer,1971-09-23
22413,Nihon Mukashibanashi: Warashibe Chouja,Movie,1.0,193,['Kids'],Other,1971,summer,1971-07-23
28023,Tsuru no Sugomori,Movie,1.0,156,['Kids'],-,1971,summer,1971-08-31
8235,Muumin (1972),TV,52.0,1849,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",Book,1972,winter,1972-01-09
2574,Kashi no Ki Mokku,TV,52.0,1375,"['Adventure', 'Fantasy']",-,1972,winter,1972-01-03
4332,Seigi wo Aisuru Mono Gekkou Kamen,TV,39.0,639,"['Action', 'Mystery']",-,1972,winter,1972-01-09
1412,Lupin III,TV,23.0,70513,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",Manga,1972,winter,1971-10-24
6971,Gegege no Kitarou (1971),TV,45.0,1658,"['Adventure', 'Super Power', 'Demons', 'Supernatural']",Manga,1972,winter,1971-10-06
1537,Genshi Shounen Ryuu,TV,22.0,1613,"['Action', 'Sci-Fi', 'Adventure', 'Romance', 'Shounen']",Manga,1972,winter,1971-10-30
5476,Fushigi na Melmo,TV,26.0,1041,"['Magic', 'Shoujo']",Manga,1972,winter,1971-10-03
6468,Tensai Bakabon,TV,40.0,808,"['Slice of Life', 'Comedy']",-,1972,winter,1971-09-24
6311,Sarutobi Ecchan,TV,26.0,664,"['Comedy', 'Kids', 'Magic', 'School']",-,1972,winter,1971-10-03
3844,Apache Yakyuugun,TV,26.0,631,"['Action', 'Sports', 'School']",Manga,1972,winter,1971-10-06
10241,Sekai Monoshiri Ryoko,TV,1006.0,462,['Comedy'],-,1972,winter,1971-09-30
7980,Shin Obake no Q-tarou,TV,70.0,321,"['Slice of Life', 'Comedy', 'Supernatural', 'School']",-,1972,winter,1971-09-01
17669,Kunimatsu-sama no Otoridai,TV,46.0,315,"['Comedy', 'School', 'Sports']",-,1972,winter,1971-10-06
22997,Shin Skyers 5,TV,25.0,267,"['Action', 'Sci-Fi']",-,1972,winter,1971-10-13
5006,Nagagutsu Sanjuushi,Movie,1.0,959,"['Kids', 'Adventure', 'Fantasy']",-,1972,winter,1972-03-17
2718,Umi no Triton,TV,27.0,1415,"['Adventure', 'Fantasy', 'Shounen']",Manga,1972,spring,1972-03-31
11275,Akadou Suzunosuke,TV,52.0,550,"['Adventure', 'Historical']",-,1972,spring,1972-04-05
3845,Mahoutsukai Chappy,TV,39.0,529,"['Adventure', 'Kids', 'Magic']",-,1972,spring,1972-04-02
20237,Anime Document: München e no Michi,TV,16.0,306,['Sports'],-,1972,spring,1972-04-22
2252,Devilman,TV,39.0,19727,"['Action', 'Horror', 'Demons', 'Supernatural']",Manga,1972,summer,1972-07-08
22893,Mon Cheri CoCo,TV,13.0,500,"['Romance', 'Shoujo']",Manga,1972,summer,1972-08-27
11269,Maken Liner 0011 Henshin Seyo!,Movie,1.0,565,"['Action', 'Mecha', 'Sci-Fi']",-,1972,summer,1972-07-15
2253,Mazinger Z,TV,92.0,12301,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']",Manga,1973,winter,1972-12-03
1666,Babel Nisei,TV,39.0,1343,"['Sci-Fi', 'Adventure', 'Supernatural', 'Shounen']",-,1973,winter,1972-12-31
4615,Yama Nezumi Rocky Chuck,TV,52.0,1033,"['Kids', 'Adventure', 'Fantasy']",-,1973,winter,1973-01-07
307,Kerokko Demetan,TV,39.0,926,"['Kids', 'Fantasy', 'Comedy']",-,1973,winter,1973-01-01
2389,Kagaku Ninja-tai Gatchaman,TV,105.0,7881,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",Original,1973,winter,1972-10-01
5618,Dokonjou Gaeru,TV,103.0,1114,"['Slice of Life', 'Comedy', 'Shounen']",Manga,1973,winter,1972-10-07
5311,Astroganger,TV,26.0,1034,"['Action', 'Mecha', 'Sci-Fi']",-,1973,winter,1972-10-03
8685,Ryuuichi Manga Gekijou Onbu Obake,TV,52.0,270,['Supernatural'],Original,1973,winter,1972-10-06
19087,Kaiketsu Tamagon,TV,195.0,267,"['Adventure', 'Comedy', 'Kids']",-,1973,winter,1972-10-04
23015,Hazedon,TV,26.0,198,"['Kids', 'Adventure', 'Comedy']",-,1973,winter,1972-10-04
2611,Panda Kopanda,Movie,2.0,7988,"['Comedy', 'Kids']",Original,1973,winter,1972-12-16
3758,Panda no Daibouken,Movie,1.0,539,"['Adventure', 'Kids']",Original,1973,winter,1973-03-16
4097,Nanmu Ichibyousokusai,Movie,1.0,496,"['Historical', 'Music']",Original,1973,winter,1972-12-31
501,Doraemon,TV,26.0,15135,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",Manga,1973,spring,1973-04-01
4597,Kouya no Shounen Isamu,TV,52.0,738,"['Action', 'Adventure', 'Shounen']",-,1973,spring,1973-04-04
6868,Wansa-kun,TV,26.0,516,['Comedy'],Manga,1973,spring,1973-04-01
3846,Microid S,TV,26.0,422,"['Action', 'Sci-Fi']",-,1973,spring,1973-04-06
10889,Jungle Kurobee,TV,31.0,334,['Comedy'],Manga,1973,spring,1973-03-02
3220,Kanashimi no Belladonna,Movie,1.0,21745,"['Dementia', 'Drama', 'Hentai', 'Historical']",Book,1973,spring,1973-06-29
3898,Mazinger Z tai Devilman,Movie,1.0,3201,"['Adventure', 'Demons', 'Mecha', 'Sci-Fi', 'Shounen']",-,1973,summer,1973-07-17
2225,Alps no Shoujo Heidi,TV,52.0,24346,"['Slice of Life', 'Historical', 'Drama']",Book,1974,winter,1974-01-06
1661,Cutey Honey,TV,25.0,12690,"['Action', 'Sci-Fi', 'School']",Manga,1974,winter,1973-10-13
311,Ace wo Nerae!,TV,26.0,8561,"['Sports', 'Drama', 'Romance', 'School', 'Shoujo']",Manga,1974,winter,1973-10-04
4810,Shinzou Ningen Casshern,TV,35.0,4797,"['Action', 'Sci-Fi', 'Adventure']",Original,1974,winter,1973-10-01
1337,Dororon Enma-kun,TV,25.0,3034,"['Comedy', 'Demons', 'Fantasy', 'Horror', 'Shounen', 'Supernatural']",Manga,1974,winter,1973-10-03
9916,Samurai Giants,TV,46.0,892,['Sports'],Manga,1974,winter,1973-10-06
7479,Karate Baka Ichidai,TV,47.0,831,"['Adventure', 'Historical', 'Sports', 'Martial Arts']",Manga,1974,winter,1973-10-02
3630,Miracle Shoujo Limit-chan,TV,25.0,580,"['Comedy', 'Magic', 'School', 'Sci-Fi', 'Shoujo', 'Super Power']",Original,1974,winter,1973-10-01
9520,Zero Tester,TV,38.0,507,"['Action', 'Sci-Fi', 'Adventure', 'Mecha']",Original,1974,winter,1973-09-30
8183,Bouken Korobokkuru,TV,26.0,391,['Adventure'],-,1974,winter,1973-10-05
7257,Shijin no Shougai,Movie,1.0,1171,"['Drama', 'Fantasy', 'Psychological']",Original,1974,winter,1973-12-31
8494,Kikansha Yaemon: D51 no Daibouken,Movie,1.0,259,"['Fantasy', 'Kids']",Picture book,1974,winter,1974-03-15
3579,Getter Robo,TV,51.0,5572,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']",Manga,1974,spring,1974-04-03
2836,Chiisana Viking Vickie,TV,78.0,2450,"['Adventure', 'Comedy', 'Historical', 'Kids']",-,1974,spring,1974-04-02
3388,Majokko Megu-chan,TV,72.0,2281,"['Magic', 'Shoujo']",-,1974,spring,1974-03-31
6383,Chargeman Ken!,TV,65.0,2206,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",Original,1974,spring,1974-04-01
8139,Shin Minashigo Hutch,TV,26.0,552,"['Adventure', 'Comedy', 'Drama']",-,1974,spring,1974-04-04
3834,Hoshi no Ko Chobin,TV,26.0,491,"['Sci-Fi', 'Adventure']",Original,1974,spring,1974-04-04
11213,Hoshi no Ko Poron,TV,260.0,386,['Sci-Fi'],-,1974,spring,1974-03-31
11857,Judo Sanka,TV,27.0,347,"['Sports', 'Shounen']",-,1974,spring,1974-03-31
10887,Dame Oyaji,TV,26.0,282,"['Slice of Life', 'Comedy']",Manga,1974,spring,1974-04-01
23347,Gan to Gon,TV,260.0,282,"['Comedy', 'Kids']",-,1974,spring,1974-04-04
20233,Tonari no Tamageta-kun,TV,60.0,251,"['Comedy', 'Sci-Fi']",-,1974,spring,1974-04-04
9522,Zero Tester: Chikyuu wo Mamore!,TV,28.0,350,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",-,1974,summer,1974-06-23
4406,Mazinger Z tai Ankoku Daishougun,Movie,1.0,1788,"['Action', 'Mecha', 'Shounen']",-,1974,summer,1974-07-24
3720,Jack to Mame no Ki,Movie,1.0,1264,"['Fantasy', 'Kids']",-,1974,summer,1974-07-19
1650,Uchuu Senkan Yamato,TV,26.0,20509,"['Action', 'Adventure', 'Drama', 'Military', 'Sci-Fi', 'Space']",Original,1974,fall,1974-10-06
5658,Great Mazinger,TV,56.0,4054,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",Manga,1974,fall,1974-09-08
2827,Calimero,TV,45.0,3343,['Comedy'],-,1974,fall,1974-10-14
2823,Barbapapa,TV,45.0,2084,"['Fantasy', 'Comedy']",Picture book,1974,fall,1974-10-12
4808,Hurricane Polymar,TV,26.0,1679,"['Action', 'Sci-Fi', 'Adventure', 'Police', 'Super Power']",Original,1974,fall,1974-10-03
6397,Tentou Mushi no Uta,TV,104.0,542,"['Drama', 'Slice of Life']",Manga,1974,fall,1974-10-05
8763,Hajime Ningen Gyatoruz,TV,77.0,468,"['Comedy', 'Historical']",Manga,1974,fall,1974-10-04
6701,Jim Button,TV,26.0,326,"['Kids', 'Adventure', 'Fantasy', 'Magic']",Book,1974,fall,1974-10-03
4598,Urikupen Kyuujo-tai,TV,156.0,318,"['Adventure', 'Comedy', 'Kids']",Original,1974,fall,1974-09-29
2553,Flanders no Inu,TV,52.0,4949,"['Drama', 'Historical', 'Slice of Life']",Novel,1975,winter,1975-01-05
10282,Manga Nippon Mukashibanashi,TV,12.0,482,['Historical'],-,1975,winter,1975-01-06
23349,Kirin Monoshiri Yakata,TV,1565.0,399,['Kids'],-,1975,winter,1974-12-31
3043,Andersen Douwa: Ningyohime,Movie,1.0,4175,"['Fantasy', 'Romance', 'Shoujo']",-,1975,winter,1975-03-20
4385,Great Mazinger tai Getter Robo,Movie,1.0,1724,"['Action', 'Mecha', 'Sci-Fi']",-,1975,winter,1975-03-20
4250,Kore ga UFO da! Soratobu Enban,Movie,1.0,998,"['Sci-Fi', 'Space']",Original,1975,winter,1975-03-20
2571,Mitsubachi Maya no Bouken,TV,52.0,6891,"['Adventure', 'Comedy', 'Kids']",Book,1975,spring,1975-04-01
5267,Gamba no Bouken,TV,26.0,2461,"['Adventure', 'Kids', 'Thriller']",Novel,1975,spring,1975-04-06
4486,Getter Robo G,TV,39.0,2120,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",Manga,1975,spring,1975-05-14
2128,Yuusha Raideen,TV,50.0,1886,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Original,1975,spring,1975-04-03
3054,La Seine no Hoshi,TV,39.0,1865,"['Adventure', 'Historical', 'Drama', 'Shoujo']",-,1975,spring,1975-04-03
2575,Don Chuck Monogatari,TV,26.0,740,"['Adventure', 'Kids', 'Slice of Life']",-,1975,spring,1975-04-04
20223,Shounen Tokugawa Ieyasu,TV,20.0,334,"['Drama', 'Historical', 'Shounen']",-,1975,spring,1975-04-08
31017,Neko wa Ikite Iru,Movie,1.0,160,"['Kids', 'Historical', 'Drama']",-,1975,spring,1975-06-20
1458,Uchuu no Kishi Tekkaman,TV,26.0,2289,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",Original,1975,summer,1975-07-01
11421,Iruka to Shounen,TV,13.0,260,"['Adventure', 'Kids']",-,1975,summer,1975-07-29
4386,Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu,Movie,1.0,1410,"['Action', 'Sci-Fi', 'Mecha']",-,1975,summer,1975-07-25
5620,Uchuu Enban Dai-Sensou,Movie,1.0,1057,"['Action', 'Mecha', 'Romance']",Manga,1975,summer,1975-07-20
1663,Haha wo Tazunete Sanzenri,TV,52.0,7385,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",Book,1976,winter,1976-01-04
2545,Huckleberry no Bouken,TV,26.0,1349,"['Adventure', 'Historical', 'Drama']",Novel,1976,winter,1976-01-01
6277,Manga Nippon Mukashibanashi (1976),TV,1471.0,1028,"['Fantasy', 'Historical']",-,1976,winter,1976-01-06
1985,UFO Robo Grendizer,TV,74.0,8168,"['Mecha', 'Sci-Fi', 'Shounen']",Manga,1976,winter,1975-10-04
2825,Arabian Nights: Sindbad no Bouken (TV),TV,52.0,5061,"['Adventure', 'Fantasy', 'Magic', 'Romance']",Book,1976,winter,1975-10-01
4198,Koutetsu Jeeg,TV,46.0,2256,"['Action', 'Mecha', 'Demons', 'Sci-Fi', 'Shounen']",-,1976,winter,1975-10-04
3915,Time Bokan,TV,61.0,1764,"['Adventure', 'Comedy', 'Mecha']",Original,1976,winter,1975-10-03
4935,Ikkyuu-san,TV,296.0,1405,"['Kids', 'Comedy', 'Historical']",-,1976,winter,1975-10-14
5104,Andes Shounen Pepero no Bouken,TV,26.0,812,['Adventure'],-,1976,winter,1975-10-05
11268,Ganso Tensai Bakabon,TV,103.0,763,"['Slice of Life', 'Comedy']",-,1976,winter,1975-10-05
3822,Sougen no Shoujo Laura,TV,26.0,566,"['Adventure', 'Shoujo']",-,1976,winter,1975-10-06
8240,Wanpaku Oomukashi Kum Kum,TV,26.0,518,"['Kids', 'Adventure', 'Comedy', 'Historical']",-,1976,winter,1975-10-02
4387,UFO Robo Grendizer tai Great Mazinger,Movie,1.0,1674,"['Mecha', 'Sci-Fi']",-,1976,winter,1976-03-19
3752,Nagagutsu wo Haita Neko: 80 Nichikan Sekai Isshuu,Movie,1.0,1428,"['Adventure', 'Kids']",-,1976,winter,1976-03-19
35379,Fengshen Bang,Movie,1.0,232,"['Action', 'Fantasy', 'Martial Arts']",Novel,1976,winter,1976-02-10
1068,Chou Denji Robo Combattler V,TV,54.0,2487,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']",-,1976,spring,1976-04-16
956,Daikuu Maryuu Gaiking,TV,44.0,1776,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",Original,1976,spring,1976-03-31
2567,Pinocchio yori Piccolino no Bouken,TV,52.0,1445,"['Adventure', 'Kids']",Novel,1976,spring,1976-04-26
3361,UFO Senshi Dai Apolon,TV,26.0,728,"['Action', 'Sci-Fi', 'Mecha']",Original,1976,spring,1976-04-06
10562,Machine Hayabusa,TV,21.0,627,"['Action', 'Cars', 'Sports', 'Shounen']",Original,1976,spring,1976-04-02
23351,Youkaiden Nekome Kozou,TV,25.0,528,"['Adventure', 'Horror', 'Psychological', 'Seinen', 'Supernatural']",Manga,1976,spring,1976-03-31
7551,Gowapper 5 Gordam,TV,36.0,510,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Original,1976,spring,1976-04-03
23393,Shin Don Chuck Monogatari,TV,73.0,347,"['Adventure', 'Kids', 'Slice of Life']",-,1976,spring,1976-04-06
5829,Blocker Gundan IV Machine Blaster,TV,38.0,692,"['Action', 'Mecha', 'Sci-Fi']",-,1976,summer,1976-07-04
5131,Groizer X,TV,36.0,654,"['Mecha', 'Sci-Fi']",-,1976,summer,1976-07-01
39119,Manga Furusato Mukashibanashi,TV,26.0,98,"['Adventure', 'Historical', 'Kids', 'Magic', 'Samurai', 'Fantasy']",Other,1976,summer,1976-08-06
3481,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,Movie,1.0,1804,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",-,1976,summer,1976-07-17
10763,Robot Taekwon V,Movie,1.0,437,"['Action', 'Mecha']",-,1976,summer,1976-07-23
24923,Chibikko Kamu no Bouken,Movie,1.0,154,"['Adventure', 'Kids']",-,1976,summer,1976-09-14
2800,Candy Candy,TV,115.0,20773,"['Slice of Life', 'Drama', 'Shoujo']",Manga,1976,fall,1976-09-30
6262,Manga Sekai Mukashibanashi,TV,127.0,1188,"['Adventure', 'Fantasy', 'Historical', 'Drama']",-,1976,fall,1976-10-06
3932,Magnerobo Ga-Keen,TV,39.0,848,"['Action', 'Mecha', 'Sci-Fi']",Original,1976,fall,1976-09-04
3825,Dokaben,TV,163.0,719,"['Action', 'Sports', 'School', 'Shounen']",-,1976,fall,1976-10-06
4013,Paul no Miracle Daisakusen,TV,50.0,689,"['Action', 'Adventure', 'Kids']",Original,1976,fall,1976-10-03
3823,Little Lulu to Chicchai Nakama,TV,26.0,682,"['Kids', 'Slice of Life', 'Comedy']",-,1976,fall,1976-10-02
9978,Kyouryuu Tankentai Born Free,TV,25.0,630,"['Action', 'Sci-Fi']",-,1976,fall,1976-09-30
8213,Hoka Hoka Kazoku,TV,1428.0,515,['Comedy'],-,1976,fall,1976-09-30
10815,UFO Senshi Dai Apolon 2,TV,21.0,356,"['Action', 'Sci-Fi', 'Mecha']",Original,1976,fall,1976-10-07
20239,Hana no Kakarichou,TV,25.0,250,"['Comedy', 'Seinen', 'Slice of Life']",-,1976,fall,1976-10-02
20147,Robokko Beeton,TV,50.0,218,"['Adventure', 'Comedy', 'Kids', 'Slice of Life']",-,1976,fall,1976-10-11
16562,Robot Taekwon V: Wooju Jakjeon,Movie,1.0,245,"['Action', 'Mecha', 'Sci-Fi']",-,1976,fall,1976-12-12
3008,Time Bokan Series: Yatterman,TV,108.0,4075,"['Adventure', 'Comedy', 'Mecha']",Original,1977,winter,1976-12-31
2576,Araiguma Rascal,TV,52.0,1896,"['Drama', 'Historical', 'Slice of Life']",Book,1977,winter,1977-01-02
6087,Jetter Mars,TV,27.0,888,"['Action', 'Drama', 'Mecha', 'Sci-Fi']",Original,1977,winter,1977-02-02
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Movie,1.0,1500,['Fantasy'],-,1977,winter,1977-03-18
4339,Ashita e Attack!,TV,23.0,1431,"['Sports', 'School', 'Drama']",Original,1977,spring,1977-04-03
1986,Wakusei Robo Danguard Ace,TV,56.0,1163,"['Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",Original,1977,spring,1977-03-06
8375,Chogattai Majutsu Robot Ginguiser,TV,26.0,773,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",-,1977,spring,1977-04-08
3294,Gasshin Sentai Mechander Robo,TV,35.0,642,"['Space', 'Mecha', 'Military', 'Mystery', 'Sci-Fi']",-,1977,spring,1977-03-02
19959,Barbapapa (1977),TV,48.0,570,"['Comedy', 'Kids', 'Fantasy']",Picture book,1977,spring,1977-04-29
9781,Hyouga Senshi Gaislugger,TV,20.0,467,"['Action', 'Mecha', 'Sci-Fi']",Original,1977,spring,1977-04-11
1069,Chou Denji Machine Voltes V,TV,40.0,5436,"['Action', 'Sci-Fi', 'Adventure', 'Drama', 'Mecha', 'Shounen']",Original,1977,summer,1977-06-04
4514,Seton Doubutsuki: Kuma no Ko Jacky,TV,26.0,1557,"['Adventure', 'Historical', 'Drama']",-,1977,summer,1977-06-06
6970,Choujin Sentai Baratack,TV,31.0,678,"['Sci-Fi', 'Adventure', 'Mecha']",-,1977,summer,1977-07-02
711,Uchuu Senkan Yamato (Movie),Movie,1.0,3993,"['Military', 'Sci-Fi', 'Space', 'Drama']",Original,1977,summer,1977-08-05
8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,Movie,1.0,517,"['Mecha', 'Sci-Fi']",-,1977,summer,1977-07-16
7771,Chiisana Jumbo,Movie,1.0,470,"['Fantasy', 'Music', 'Kids']",-,1977,summer,1977-09-09
14821,Taekwon Dongja Maruchi Arachi,Movie,1.0,258,['Action'],-,1977,summer,1977-07-26
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,Movie,1.0,236,"['Action', 'Mecha', 'Sci-Fi']",-,1977,summer,1977-07-19
2549,Perrine Monogatari,TV,53.0,3926,"['Slice of Life', 'Historical', 'Drama', 'Shoujo']",Novel,1978,winter,1978-01-01
3435,Joou Heika no Petite Angie,TV,26.0,992,"['Historical', 'Mystery', 'Shoujo']",Original,1978,winter,1977-12-13
10554,Yakyuukyou no Uta,TV,25.0,797,"['Action', 'Drama', 'Sports']",Manga,1978,winter,1977-12-22
1425,Lupin III: Part II,TV,155.0,23101,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",Manga,1978,winter,1977-10-03
2828,Ie Naki Ko,TV,51.0,9960,"['Adventure', 'Drama', 'Historical', 'Kids', 'Slice of Life']",Novel,1978,winter,1977-10-01
2200,Muteki Choujin Zanbot 3,TV,23.0,3309,"['Action', 'Mecha', 'Drama', 'Sci-Fi', 'Shounen']",Original,1978,winter,1977-10-07
3196,Wakakusa no Charlotte,TV,30.0,1876,"['Drama', 'Historical', 'Kids', 'Shoujo', 'Slice of Life']",-,1978,winter,1977-10-28
3800,Arrow Emblem Grand Prix no Taka,TV,44.0,1462,"['Cars', 'Sports', 'Drama']",-,1978,winter,1977-09-21
3827,Ore wa Teppei,TV,28.0,1090,"['Action', 'Shounen', 'Sports']",Manga,1978,winter,1977-09-11
4073,Kyouryuu Daisensou Izenborg,TV,39.0,852,"['Action', 'Mecha']",Original,1978,winter,1977-10-06
5287,Ippatsu Kanta-kun,TV,53.0,544,"['Action', 'Kids', 'Adventure', 'Sports', 'Comedy']",-,1978,winter,1977-09-17
9881,Chou Supercar Gattiger,TV,25.0,478,"['Action', 'Cars', 'Sci-Fi']",-,1978,winter,1977-10-03
15875,Shin Kyojin no Hoshi,TV,52.0,458,['Sports'],-,1978,winter,1977-09-30
2809,Fuusen Shoujo Temple-chan,TV,26.0,392,"['Adventure', 'Comedy', 'Kids']",-,1978,winter,1977-09-30
20115,Gekisou! Rubenkaiser,TV,17.0,350,"['Cars', 'Shounen', 'Sports']",-,1978,winter,1977-10-09
20183,Manga Ijin Monogatari,TV,46.0,309,['Historical'],-,1978,winter,1977-11-17
9856,Manga Nihon Emaki,TV,46.0,308,['Historical'],-,1978,winter,1977-10-04
20125,Tobidase! Machine Hiryuu,TV,21.0,270,"['Cars', 'Comedy', 'Parody', 'Shounen']",Original,1978,winter,1977-10-05
2199,Chirin no Suzu,Movie,1.0,8720,"['Adventure', 'Drama', 'Fantasy']",Picture book,1978,winter,1978-03-10
2801,Candy Candy: Haru no Yobigoe,Movie,1.0,1631,"['Slice of Life', 'Drama', 'Shoujo']",-,1978,winter,1978-03-17
3755,Sekai Meisaku Douwa: Oyayubi Hime,Movie,1.0,768,"['Fantasy', 'Kids']",-,1978,winter,1978-03-17
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,Movie,1.0,474,"['Mecha', 'Sci-Fi']",-,1978,winter,1978-03-17
4112,Oyako Nezumi no Fushigi na Tabi,Movie,1.0,411,['Adventure'],-,1978,winter,1978-03-10
16560,Hwanggeum Nalgae 1.2.3.,Movie,1.0,290,"['Action', 'Mecha', 'Sci-Fi']",-,1978,winter,1978-01-04
21467,Ikkyuu-san to Yancha Hime,Movie,1.0,248,"['Comedy', 'Historical', 'Kids']",-,1978,winter,1978-03-17
42214,Kongjwi & Patjwi,Movie,1.0,34,"['Romance', 'Fantasy']",-,1978,winter,1978-01-22
302,Mirai Shounen Conan,TV,26.0,34272,"['Adventure', 'Drama', 'Sci-Fi']",Novel,1978,spring,1978-04-04
1000,Uchuu Kaizoku Captain Herlock,TV,42.0,27448,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Seinen']",Manga,1978,spring,1978-03-13
2816,Toushou Daimos,TV,44.0,4429,"['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi', 'Shounen']",-,1978,spring,1978-03-31
1236,SF Saiyuuki Starzinger,TV,73.0,2033,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']",Original,1978,spring,1978-04-02
3881,Majokko Tickle,TV,45.0,939,"['Magic', 'Comedy', 'Shoujo']",-,1978,spring,1978-03-05
19947,Ikkyuu-san (1978),TV,26.0,434,"['Action', 'Sports', 'School']",-,1978,spring,1978-04-09
10135,Manga Hajimete Monogatari,TV,305.0,409,"['Adventure', 'Comedy', 'Historical']",-,1978,spring,1978-05-05
3335,Haikara-san ga Tooru,TV,42.0,3894,"['Drama', 'Historical', 'Romance', 'Shoujo', 'Slice of Life']",Manga,1978,summer,1978-06-02
3305,Muteki Koujin Daitarn 3,TV,40.0,2496,"['Mecha', 'Sci-Fi']",Original,1978,summer,1978-06-02
3811,Hoshi no Oujisama Petit Prince,TV,35.0,1400,['Adventure'],Novel,1978,summer,1978-07-03
10224,Uchuu Majin Daikengou,TV,26.0,735,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",Original,1978,summer,1978-07-26
2470,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,Movie,1.0,4375,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama']",-,1978,summer,1978-07-21
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Movie,1.0,3199,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama']",Original,1978,summer,1978-08-04
2802,Candy Candy: Candy no Natsu Yasumi,Movie,1.0,1825,"['Slice of Life', 'Drama', 'Shoujo']",-,1978,summer,1978-07-21
3153,Kagaku Ninja-tai Gatchaman (Movie),Movie,1.0,1311,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",-,1978,summer,1978-07-14
16490,Robot Taekwon V wa Hwanggeum Nalgae,Movie,1.0,232,['Mecha'],-,1978,summer,1978-07-25
16810,Narara Wonder Gongju,Movie,1.0,222,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Super Power']",-,1978,summer,1978-07-30
5133,100-man-nen Chikyuu no Tabi: Bander Book,Special,1.0,1075,['Sci-Fi'],Original,1978,summer,1978-08-26
6202,Daisetsusan no Yuusha Kibaou,Special,1.0,662,"['Adventure', 'Drama']",-,1978,summer,1978-09-22
1491,Ginga Tetsudou 999,TV,113.0,24516,"['Sci-Fi', 'Adventure', 'Space', 'Drama']",Manga,1978,fall,1978-09-14
2618,Takarajima,TV,26.0,13440,"['Adventure', 'Mystery', 'Historical', 'Drama']",Novel,1978,fall,1978-10-07
1651,Uchuu Senkan Yamato 2,TV,26.0,6334,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Space', 'Drama']",Original,1978,fall,1978-10-14
2561,Captain Future,TV,52.0,3361,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",Novel,1978,fall,1978-11-06
6374,Kagaku Ninja-tai Gatchaman II,TV,52.0,1766,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",-,1978,fall,1978-09-30
8542,Shin Ace wo Nerae!,TV,25.0,1550,"['Drama', 'Romance', 'School', 'Shoujo', 'Sports']",Manga,1978,fall,1978-10-13
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,TV,33.0,323,"['Music', 'Slice of Life', 'Drama']",Other,1978,fall,1978-10-23
20231,Manga Kodomo Bunko,TV,51.0,246,"['Drama', 'Fantasy', 'Kids']",-,1978,fall,1978-10-05
